feature,top10_mean_abs_corr,max_abs_corr_other_feat,cluster_size_thr_0.8,cluster_size_thr_0.5,industry_score
Feature_1029,0.17377395845949647,0.32730662673711775,0,0,0.10426437507569788
Feature_98,0.17221213074342814,0.2698649615049362,0,0,0.10332727844605688
Feature_396,0.169132763966918,0.20472442656755446,0,0,0.1014796583801508
Feature_91,0.16772971816826615,0.23431038102135063,0,0,0.1006378309009597
Feature_435,0.16714629846625031,0.3704655759036541,0,0,0.10028777907975019
Feature_492,0.15834439871861833,0.3315349996089935,0,0,0.09500663923117099
Feature_1030,0.15780530720949174,0.3733959287405014,0,0,0.09468318432569504
Feature_791,0.15090016348287466,0.2859020039439201,0,0,0.0905400980897248
Feature_1105,0.13158684127032755,0.28350909710861744,0,0,0.07895210476219652
Feature_832,0.11881351190619172,0.14739602492190898,0,0,0.07128810714371503
Feature_482,0.1147027962136781,0.17793732285499572,0,0,0.06882167772820685
Feature_102,0.11213621757924556,0.22603379786014557,0,0,0.06728173054754734
Feature_248,0.10645057300105691,0.29837884157896044,0,0,0.06387034380063414
Feature_402,0.0943423159746453,0.11505382768809795,0,0,0.05660538958478718
Feature_392,0.07917487542959861,0.09626642763614654,0,0,0.047504925257759165
Feature_104,0.06512655683327466,0.11719171926379204,0,0,0.03907593409996479
Feature_398,0.06470406794454901,0.07783057782799005,0,0,0.03882244076672941
